Plot_Number,Tag_Num,Tree.ID,X.Person1,Y.Person1,Elevation.Person1,Total.Height.Person1,Height.To.Crown.Base.Person1,Max.Crown.Diameter.Person1,Min.Crown.Diameter.Person1,Crown.Rotation.Person1,R.Person1,G.Person1,B.Person1,DBH.Person1,Lean.Angle.From.Vertical.Person1,Lean.Azimuth.Person1,Status.Code.Person1,TopX.Person1,TopY.Person1,X.Person2,Y.Person2,Elevation.Person2,Total.Height.Person2,Height.To.Crown.Base.Person2,Max.Crown.Diameter.Person2,Min.Crown.Diameter.Person2,Crown.Rotation.Person2,R.Person2,G.Person2,B.Person2,DBH.Person2,Lean.Angle.From.Vertical.Person2,Lean.Azimuth.Person2,Status.Code.Person2,TopX.Person2,TopY.Person2,diffX,diffY,diffTopX,diffTopY,diff,diffTop,PlotID,Study,Year,Plot_Name,Species,DBH_cm,LiDAR_visible,Distance,Azimuth,Anomaly_Num,Anomaly1,Anomaly2,Anomaly3,Bear_damage_percent,Note,Xfield,Yfield,hanusHt,fvsHt,origdiffX.Person1,origdiffY.Person1,origdiff.Person1,origdiffX.Person2,origdiffY.Person2,origdiff.Person2,heightdiff,aveBaseX,aveBaseY,aveBaseElevation,aveHeight,aveTopX,aveTopY,topElevation,aveCrownDia,DataFile,FileTitle,Total.return.count,Return.1.count,Return.2.count,Return.3.count,Return.4.count,Return.5.count,Return.6.count,Return.7.count,Return.8.count,Return.9.count,Other.return.count,Elev.minimum,Elev.maximum,Elev.mean,Elev.mode,Elev.stddev,Elev.variance,Elev.CV,Elev.IQ,Elev.skewness,Elev.kurtosis,Elev.AAD,Elev.MAD.median,Elev.MAD.mode,Elev.L1,Elev.L2,Elev.L3,Elev.L4,Elev.L.CV,Elev.L.skewness,Elev.L.kurtosis,Elev.P01,Elev.P05,Elev.P10,Elev.P20,Elev.P25,Elev.P30,Elev.P40,Elev.P50,Elev.P60,Elev.P70,Elev.P75,Elev.P80,Elev.P90,Elev.P95,Elev.P99,Canopy.relief.ratio,Elev.SQRT.mean.SQ,Elev.CURT.mean.CUBE,Int.minimum,Int.maximum,Int.mean,Int.mode,Int.stddev,Int.variance,Int.CV,Int.IQ,Int.skewness,Int.kurtosis,Int.AAD,Int.L1,Int.L2,Int.L3,Int.L4,Int.L.CV,Int.L.skewness,Int.L.kurtosis,Int.P01,Int.P05,Int.P10,Int.P20,Int.P25,Int.P30,Int.P40,Int.P50,Int.P60,Int.P70,Int.P75,Int.P80,Int.P90,Int.P95,Int.P99,Profile.area
21,70,21_70_TSHE,401629.9841,5277724.862,187.19991,23.847426,14.308456,2.94015,2.94015,0,244,120,50,0.232,0.305499,220.794993,0,401629.901,5277724.765,401629.8753,5277724.602,-32767,23.946213,14.367728,2.94015,2.94015,0,244,120,50,0.232,0.39784,11.689369,0,401629.909,5277724.765,0.108764,0.259585,-0.00799962,0.000499941,0.281449782,0.008015227,21,T3,2021,21_D_Alt-2_Poly_2,TSHE,23.2,Y,9,190,0,0,NA,NA,NA,NA,401629.1924,5277724.811,22.99252616,18.37593511,0.791659599,0.05053078,0.793270622,0.682895599,-0.20905422,0.714177895,0.098787,401629.9297,5277724.732,187.19991,23.8968195,401629.905,5277724.765,211.0967295,2.94015,H:\T3_DroneLidar\Da\Plots20_21_22\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_21_Tree_70.las,Plot_21_Tree_70,1960,1688,263,9,0,0,0,0,0,0,0,0,3,1.153485,1.190476,0.690507,0.4768,0.598627,0.82875,0.506461,2.82948,0.54124,0.413,0.4345,1.153485,0.387558,0.0389,0.049575,0.335989,0.100373,0.127918,0.01659,0.086,0.2278,0.58,0.6885,0.7711,0.9446,1.098,1.2344,1.4,1.51725,1.6554,2.2094,2.4531,2.875561,0.384495,1.344279,1.496363,140,242,184.657653,183.714286,12.084298,146.030263,0.065442,13,0.374501,4.418228,9.111625,184.657653,6.573182,0.218869,1.013659,0.035597,0.033297,0.154211,159,166,172,172,178,178,185,185,185,191,191,191,198,204,217,39.096732
21,75,21_75_PSME,401625.4095,5277721.79,183.736314,34.118449,20.47107,4.947034,4.947034,0,244,120,50,0.487,0.728501,231.928085,0,401625.068,5277721.522,401625.0062,5277721.528,-32767,34.430542,20.658326,4.947034,4.947034,0,244,120,50,0.487,0.1032,95.194429,0,401625.068,5277721.522,0.403261,0.261885,4.40631993114948e-08,-4.32E-07,0.480835926,4.34374352690759e-07,21,T3,2021,21_D_Alt-2_Poly_2,PSME,48.7,Y,13,205,0,0,NA,NA,NA,NA,401625.2612,5277721.892,36.11885617,30.91896432,0.148287403,-0.10299877,0.180548887,-0.254973597,-0.36488377,0.445142338,0.312093,401625.2079,5277721.659,183.736314,34.2744955,401625.068,5277721.522,218.0108095,4.947034,H:\T3_DroneLidar\Da\Plots20_21_22\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_21_Tree_75.las,Plot_21_Tree_75,3123,3011,111,1,0,0,0,0,0,0,0,0.002,3,1.001304,0.906159,0.639403,0.408837,0.638571,0.9835,0.557244,2.783356,0.502151,0.478,0.492841,1.001304,0.358775,0.040854,0.035645,0.358308,0.11387,0.099353,0.04222,0.1302,0.1942,0.326,0.4185,0.6292,0.8558,0.958,1.057,1.2424,1.402,1.502,1.969,2.204,2.61124,0.333324,1.187988,1.334623,140,249,183.903939,184.984127,16.827089,283.150923,0.091499,19,1.083194,4.536102,12.528087,183.903939,8.935753,1.687505,1.678621,0.048589,0.188849,0.187854,153,159,166,172,172,172,178,178,185,191,191,191,210,217,242,37.290136
21,76,21_76_PSME,401625.149,5277718.119,182.444987,32.534344,19.520607,4.04601,4.04601,0,244,120,50,0.355,1.297247,69.079772,0,401625.837,5277718.382,401625.6685,5277718.163,-32767,32.011671,19.207003,4.04601,4.04601,0,244,120,50,0.355,0.494435,37.59607,0,401625.837,5277718.382,-0.519467,-0.044125,2.28988938033581e-07,-1.92E-07,0.521337683,2.98736165294768e-07,21,T3,2021,21_D_Alt-2_Poly_2,PSME,35.5,Y,15,201,0,0,NA,NA,NA,NA,401625.3797,5277719.671,28.70214531,25.2875597,-0.230730757,-1.5517936,1.568853104,0.288736243,-1.5076686,1.535067825,0.522673,401625.4087,5277718.141,182.444987,32.2730075,401625.837,5277718.382,214.7179945,4.04601,H:\T3_DroneLidar\Da\Plots20_21_22\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_21_Tree_76.las,Plot_21_Tree_76,2492,2344,148,0,0,0,0,0,0,0,0,0,3,0.912846,0,0.699422,0.489192,0.7662,1.0425,0.678969,2.509017,0.590101,0.479,0.72,0.912846,0.391974,0.069436,0.017518,0.429398,0.177144,0.044693,0.009,0.046,0.1031,0.2612,0.344,0.42,0.554,0.72,0.995,1.2247,1.3865,1.6576,1.927,2.2019,2.738631,0.304282,1.149906,1.326102,140,242,179.899278,177.238095,16.660539,277.573552,0.09261,13,0.948997,3.847256,12.695528,179.899278,8.95704,1.681458,1.575076,0.049789,0.187725,0.175848,153,159,159,166,172,172,172,178,178,185,185,191,204,217,230,32.296896
21,79,21_79_PSME,401619.015,5277722.838,180.271628,34.78089,20.868534,4.544839,4.544839,0,244,120,50,0.425,0.31201,353.02507,0,401618.992,5277723.026,401619.107,5277722.829,-32767,34.72869,20.837214,4.544839,4.544839,0,244,120,50,0.425,0.377053,329.788678,0,401618.992,5277723.026,-0.092,0.009500001,-7.97E-08,3.28756868839264e-07,0.092489189,3.38276489385286e-07,21,T3,2021,21_D_Alt-2_Poly_2,PSME,42.5,Y,15.9,225,0,0,NA,NA,NA,NA,401619.5123,5277722.432,32.78862621,28.40524506,-0.497252179,0.40649782,0.64226179,-0.405252179,0.39699782,0.56730644,0.0522,401619.061,5277722.833,180.271628,34.75479,401618.992,5277723.026,215.026418,4.544839,H:\T3_DroneLidar\Da\Plots20_21_22\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_21_Tree_79.las,Plot_21_Tree_79,2938,2730,207,1,0,0,0,0,0,0,0,0.002,3,0.900059,0.430286,0.645425,0.416573,0.717092,0.96775,0.747685,2.728488,0.551905,0.4255,0.348,0.900059,0.358629,0.068289,0.017805,0.39845,0.190417,0.049648,0.03437,0.11185,0.188,0.3464,0.39325,0.437,0.518,0.6365,1.0282,1.2619,1.361,1.503,1.777,2.10975,2.625,0.299553,1.107492,1.271271,134,255,183.005106,176.253968,15.624127,244.113355,0.085375,19,1.1603,5.024651,11.442509,183.005106,8.148329,1.608174,1.769951,0.044525,0.197362,0.217216,153,166,166,172,172,172,178,178,185,185,191,191,204,217,230,33.261028
21,94,21_94_TSHE,401626.2485,5277742.144,189.275407,31.068714,18.641228,4.755757,4.755757,0,244,120,50,0.434,0.811604,243.988092,0,401625.853,5277741.951,401625.5449,5277741.769,-32767,31.575471,18.945282,4.755757,4.755757,0,244,120,50,0.434,1.102771,31.735602,0,401625.8645,5277742.286,0.703648,0.375335,-0.011499719,-0.334500198,0.797494119,0.334697813,21,T3,2021,21_D_Alt-2_Poly_2,TSHE,43.4,Y,9.6,321,0,0,NA,NA,NA,NA,401624.7138,5277741.135,35.902538,29.7234839,1.534725754,1.00889877,1.836643642,0.831077754,0.63356377,1.045032671,0.506757,401625.8967,5277741.956,189.275407,31.3220925,401625.8587,5277742.118,220.5974995,4.755757,H:\T3_DroneLidar\Da\Plots20_21_22\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_21_Tree_94.las,Plot_21_Tree_94,3306,3144,159,3,0,0,0,0,0,0,0,0,3,1.029581,0.52381,0.700353,0.490495,0.680231,0.86,0.87253,3.024502,0.559994,0.3665,0.41619,1.029581,0.384742,0.07972,0.044328,0.373688,0.207204,0.115214,0.01505,0.10325,0.2735,0.476,0.533,0.58,0.694,0.851,1.035,1.205,1.393,1.688,2.088,2.52925,2.872,0.343194,1.245144,1.426958,140,255,187.546279,176.507937,16.889616,285.259128,0.090056,20,0.653132,3.728751,13.022247,187.546279,9.232724,1.000015,1.516398,0.049229,0.108312,0.164242,153,166,166,172,178,178,185,185,191,191,198,198,210,223,236,34.826967
21,96,21_96_PSME,401626.543,5277739.336,188.733676,33.140238,19.884143,4.476701,4.476701,0,244,120,50,0.415,1.252409,27.05775,0,401626.8725,5277739.982,401626.5865,5277739.682,-32767,33.005435,19.803261,4.476701,4.476701,0,244,120,50,0.415,0.636656,23.034478,0,401626.73,5277740.019,-0.043496,-0.345063,0.142499426,-0.037499975,0.347793582,0.147351059,21,T3,2021,21_D_Alt-2_Poly_2,PSME,41.5,Y,7.3,321,0,0,NA,NA,NA,NA,401626.1612,5277739.348,32.2274109,27.97937838,0.381792855,-0.01122852,0.381957935,0.425288855,0.33383448,0.540662621,0.134803,401626.5648,5277739.509,188.733676,33.0728365,401626.8012,5277740,221.8065125,4.476701,H:\T3_DroneLidar\Da\Plots20_21_22\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_21_Tree_96.las,Plot_21_Tree_96,3337,3218,119,0,0,0,0,0,0,0,0,0,3,1.144158,0.666667,0.69024,0.476431,0.603274,0.918,0.548218,2.502146,0.571795,0.453,0.464667,1.144158,0.389368,0.050552,0.030677,0.34031,0.129831,0.078786,0.024,0.207,0.306,0.554,0.644,0.698,0.8234,1.015,1.2806,1.4562,1.562,1.6972,2.297,2.428,2.798,0.381386,1.336183,1.490741,134,249,176.550794,170.507937,14.70083,216.114401,0.083267,19,0.812656,4.199396,11.220538,176.550794,7.972356,1.096819,1.292957,0.045156,0.137578,0.16218,153,159,159,166,166,166,172,172,178,178,185,185,198,204,223,39.867061
22,1,22_1_TSHE,401682.927,5277811.823,191.925326,36.975078,22.185047,4.969898,4.969898,0,244,120,50,0.463,0.270004,329.092637,0,401682.8375,5277811.972,401682.9615,5277811.794,-32767,36.972416,22.18345,4.969898,4.969898,0,244,120,50,0.463,0.463026,267.506282,0,401682.663,5277811.781,-0.0345,0.0285,0.174499906,0.191000208,0.044749302,0.258710836,22,T3,2021,22_D_Alt-2_EVDP_6,TSHE,46.3,Y,17.5,357,0,0,NA,NA,NA,NA,401682.4373,5277811.48,37.40316073,31.06186549,0.489679234,0.34218314,0.597390202,0.524179234,0.31368314,0.610869038,0.002662,401682.9443,5277811.808,191.925326,36.973747,401682.7502,5277811.877,228.899073,4.969898,H:\T3_DroneLidar\Da\Plots20_21_22\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_22_Tree_1.las,Plot_22_Tree_1,3642,3393,248,1,0,0,0,0,0,0,0,0,3,1.03237,1.095238,0.682293,0.465524,0.6609,1.00425,0.503377,2.47819,0.564703,0.5045,0.538238,1.03237,0.38695,0.044726,0.024594,0.374817,0.115585,0.063558,0.02,0.086,0.175,0.3832,0.47125,0.557,0.7394,0.98,1.159,1.354,1.4755,1.6298,2.0398,2.31195,2.74077,0.344123,1.23741,1.392736,140,242,183.52581,177.238095,14.297464,204.417488,0.077904,19,0.22506,3.141767,11.494981,183.52581,7.980303,0.256008,0.928994,0.043483,0.03208,0.116411,153,159,166,172,172,178,178,185,185,191,191,198,198,204,217,36.642846
22,101,22_101_PSME,401683.4905,5277787.342,203.902146,29.179574,17.507744,3.838573,3.838573,0,244,120,50,0.328,1.317487,307.18588,0,401682.956,5277787.747,401683.475,5277787.342,-32767,29.183588,17.510153,3.838573,3.838573,0,244,120,50,0.328,1.293187,308.000875,0,401682.956,5277787.747,0.0155,0,1.58674083650112e-07,-1.20E-07,0.0155,1.99025705636402e-07,22,T3,2021,22_D_Alt-2_EVDP_6,PSME,32.8,Y,6.6,180,0,0,NA,NA,NA,NA,401683.3532,5277787.404,27.01898745,23.99108026,0.1373,-0.062799999,0.150980561,0.1218,-0.062799999,0.137036783,0.004014,401683.4828,5277787.342,203.902146,29.181581,401682.956,5277787.747,233.083727,3.838573,H:\T3_DroneLidar\Da\Plots20_21_22\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_22_Tree_101.las,Plot_22_Tree_101,2763,2275,445,43,0,0,0,0,0,0,0,0.001,3,1.128138,0.572238,0.709768,0.50377,0.62915,1.087,0.391076,2.24027,0.598599,0.542,0.538762,1.128138,0.405039,0.038658,0.018339,0.359033,0.095442,0.045277,0.021,0.1251,0.2392,0.4498,0.547,0.62,0.807,1.077,1.3,1.5278,1.634,1.7358,2.1928,2.3488,2.719,0.375838,1.332772,1.485777,140,236,182.525154,176.571429,13.161958,173.237148,0.07211,19,0.663443,3.711714,10.378063,182.525154,7.178782,0.836116,1.072625,0.03933,0.116471,0.149416,159,166,166,172,172,172,178,178,185,191,191,191,198,210,217,40.459396
22,107,22_107_TSHE,401677.2405,5277791.642,201.437049,30.755508,18.453304,3.672923,3.672923,0,244,120,50,0.305,0.3443,193.773076,0,401677.1965,5277791.463,401677.3315,5277791.658,-32767,30.743065,18.445838,3.672923,3.672923,0,244,120,50,0.305,0.328707,229.944866,0,401677.1965,5277791.544,-0.091,-0.0155,1.30850821733475e-07,-0.081499753,0.092310617,0.081499753,22,T3,2021,22_D_Alt-2_EVDP_6,TSHE,30.5,Y,6.5,246,0,0,NA,NA,NA,NA,401677.4152,5277791.361,28.25124514,22.95576881,-0.174654526,0.28148818,0.331269979,-0.083654526,0.29698818,0.308545068,0.012443,401677.286,5277791.65,201.437049,30.7492865,401677.1965,5277791.503,232.1863355,3.672923,H:\T3_DroneLidar\Da\Plots20_21_22\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_22_Tree_107.las,Plot_22_Tree_107,3392,3247,145,0,0,0,0,0,0,0,0,0.001,3,1.101859,1.000667,0.683403,0.467039,0.620227,0.798,0.747165,3.125097,0.532633,0.406,0.397,1.101859,0.378673,0.056437,0.04968,0.343668,0.149039,0.131195,0.01491,0.12955,0.3301,0.501,0.593,0.665,0.8732,1.026,1.167,1.319,1.391,1.628,2.0179,2.56725,2.857,0.367075,1.296532,1.461158,140,236,185.436616,184.190476,13.32072,177.441572,0.071834,13,0.311436,3.623166,10.116242,185.436616,7.318977,0.302447,1.156546,0.039469,0.041324,0.15802,153,166,172,172,178,178,185,185,191,191,191,198,204,210,223,37.559196
22,119,22_119_TSHE,401681.855,5277798.236,198.552893,33.03618,19.821708,3.972853,3.972853,0,244,120,50,0.338,0.117097,358.72697,0,401681.8535,5277798.303,401681.8739,5277798.186,-32767,33.024486,19.814691,3.972853,3.972853,0,244,120,50,0.338,0.351245,351.227927,0,401681.843,5277798.386,-0.018875,0.049583,0.010499676,-0.083000069,0.053054119,0.083661548,22,T3,2021,22_D_Alt-2_EVDP_6,TSHE,33.8,Y,4.5,327,0,0,NA,NA,NA,NA,401680.9023,5277797.778,30.38266158,24.83033202,0.952675657,0.45718244,1.05669612,0.971550657,0.40759944,1.053588147,0.011694,401681.8644,5277798.211,198.552893,33.030333,401681.8483,5277798.345,231.583226,3.972853,H:\T3_DroneLidar\Da\Plots20_21_22\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_22_Tree_119.las,Plot_22_Tree_119,4427,4093,334,0,0,0,0,0,0,0,0,0,3,1.06062,0.190476,0.738804,0.545831,0.696577,1.317,0.338003,2.065512,0.635435,0.65,0.792524,1.06062,0.422425,0.037672,0.003041,0.398282,0.08918,0.0072,0.01,0.069,0.1436,0.276,0.352,0.467,0.7674,0.983,1.2646,1.5202,1.669,1.8148,2.064,2.253,2.761441,0.35354,1.292525,1.452709,147,249,186.149537,184.238095,15.302678,234.17194,0.082206,20,0.398436,3.308043,12.079521,186.149537,8.505184,0.544492,1.081019,0.04569,0.064019,0.127101,153,166,166,172,178,178,185,185,191,191,198,198,204,210,230,37.370737
22,19,22_19_TSHE,401693.638,5277779.389,207.637638,32.685439,19.611264,3.937427,3.937427,0,244,120,50,0.334,1.104716,8.946629,0,401693.736,5277780.011,401693.2055,5277779.942,-32767,33.092579,19.855548,3.937427,3.937427,0,244,120,50,0.334,0.926385,82.536274,0,401693.736,5277780.011,0.4325,-0.552999999,1.38417817652225e-07,-1.51E-07,0.702043624,2.04749929659017e-07,22,T3,2021,22_D_Alt-2_EVDP_6,TSHE,33.4,Y,16.5,142,0,0,NA,NA,NA,NA,401693.5116,5277781.002,30.13144876,24.60891594,0.126385657,-1.613122569,1.618066055,-0.306114343,-1.06012257,1.103433666,0.40714,401693.4218,5277779.666,207.637638,32.889009,401693.736,5277780.011,240.526647,3.937427,H:\T3_DroneLidar\Da\Plots20_21_22\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_22_Tree_19.las,Plot_22_Tree_19,3927,3586,339,2,0,0,0,0,0,0,0,0,3,0.817083,0.571429,0.66125,0.437252,0.809282,0.704,1.404631,4.600455,0.498918,0.311,0.299571,0.817083,0.344362,0.099659,0.060948,0.421453,0.289401,0.176987,0.018,0.0863,0.1516,0.303,0.367,0.433,0.5414,0.623,0.735,0.9222,1.071,1.2628,1.771,2.4177,2.912,0.272361,1.051078,1.264746,134,242,185.666157,190.571429,13.802546,190.510273,0.074341,13,0.032814,3.691833,10.636396,185.666157,7.578329,-0.136439,1.163027,0.040817,-0.018004,0.153468,153,159,166,172,178,178,185,185,191,191,191,198,198,204,223,27.032446
22,2,22_2_TSHE,401687.445,5277808.092,192.189968,36.708653,22.025193,4.051667,4.051667,0,244,120,50,0.347,0.334707,347.065463,0,401687.397,5277808.301,401687.445,5277808.092,-32767,36.709876,22.025926,4.051667,4.051667,0,244,120,50,0.347,0.575081,338.63174,0,401687.3108,5277808.435,0,0,0.086249857,-0.134124642,0,0.159463028,22,T3,2021,22_D_Alt-2_EVDP_6,TSHE,34.7,Y,14.3,12,0,0,NA,NA,NA,NA,401686.3263,5277807.992,30.94104828,25.32292122,1.118662821,0.10018931,1.123140421,1.118662821,0.10018931,1.123140421,0.001223,401687.445,5277808.092,192.189968,36.7092645,401687.3539,5277808.368,228.8992325,4.051667,H:\T3_DroneLidar\Da\Plots20_21_22\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_22_Tree_2.las,Plot_22_Tree_2,3037,2940,97,0,0,0,0,0,0,0,0,0,3,1.003435,0.666667,0.753586,0.567893,0.751006,1.029,0.943448,3.06467,0.609791,0.464,0.404667,1.003435,0.411961,0.094261,0.042916,0.410551,0.228811,0.104175,0.029,0.1146,0.189,0.3442,0.43,0.5338,0.668,0.785,0.9296,1.281,1.459,1.6386,2.161,2.719,2.903,0.334478,1.254826,1.461686,134,242,183.627264,176.857143,14.924161,222.730587,0.081274,19,0.273659,2.971888,11.911076,183.627264,8.339386,0.481367,0.999919,0.045415,0.057722,0.119903,153,159,166,172,172,178,178,185,185,191,191,198,204,210,223,33.548363
22,20,22_20_TSHE,401692.5365,5277780.846,206.858726,32.376829,19.426098,3.865822,3.865822,0,244,120,50,0.326,1.23805,0.655248,0,401692.5445,5277781.545,401692.5365,5277780.846,-32767,32.432593,19.459556,3.865822,3.865822,0,244,120,50,0.326,0.685091,320.913308,0,401692.292,5277781.147,0,0,0.252500055,0.398499841,0,0.471760957,22,T3,2021,22_D_Alt-2_EVDP_6,TSHE,32.6,Y,15.4,142,0,0,NA,NA,NA,NA,401692.8344,5277781.869,29.62326531,24.16138823,-0.29788672,-1.02343439,1.06590546,-0.29788672,-1.02343439,1.06590546,0.055764,401692.5365,5277780.846,206.858726,32.404711,401692.4182,5277781.346,239.263437,3.865822,H:\T3_DroneLidar\Da\Plots20_21_22\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_22_Tree_20.las,Plot_22_Tree_20,4223,3640,559,24,0,0,0,0,0,0,0,0,3,1.094776,0.47619,0.713225,0.508689,0.65148,1.001,0.65885,2.793207,0.573377,0.505,0.55081,1.094776,0.39967,0.057026,0.037686,0.36507,0.142682,0.094294,0.02022,0.123,0.234,0.446,0.5165,0.5916,0.825,1.027,1.191,1.372,1.5175,1.6486,2.1636,2.575899,2.88,0.364925,1.306562,1.476893,140,230,186.043808,190,13.058797,170.532187,0.070192,13,0.022572,3.670496,9.960203,186.043808,7.129588,-0.169301,1.220227,0.038322,-0.023746,0.17115,153,166,172,178,178,178,185,185,191,191,191,198,198,204,221.678711,36.998651
22,27,22_27_PSME,401687.4355,5277777.473,209.01401,36.152594,21.691556,4.008282,4.008282,0,244,120,50,0.35,0.687533,49.627916,0,401687.766,5277777.754,401687.427,5277777.401,-32767,36.081388,21.648833,4.008282,4.008282,0,244,120,50,0.35,0.7772,43.840995,0,401687.766,5277777.754,0.0085,0.072000001,9.21427272260189e-08,6.05359673500061e-08,0.072500001,1.10249197383244e-07,22,T3,2021,22_D_Alt-2_EVDP_6,PSME,35,Y,16.6,163,0,0,NA,NA,NA,NA,401688.2066,5277778.13,28.39526747,25.05176157,-0.771070299,-0.656641049,1.01278175,-0.779570299,-0.72864105,1.067074332,0.071206,401687.4313,5277777.437,209.01401,36.116991,401687.766,5277777.754,245.131001,4.008282,H:\T3_DroneLidar\Da\Plots20_21_22\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_22_Tree_27.las,Plot_22_Tree_27,3641,3591,50,0,0,0,0,0,0,0,0,0,3,1.016444,1.238095,0.696013,0.484434,0.684753,0.862,0.570077,2.465891,0.583324,0.44,0.651905,1.016444,0.392021,0.053427,0.024479,0.385679,0.136286,0.062442,0.016,0.082,0.155,0.393,0.487,0.548,0.664,0.884,1.199,1.297,1.349,1.677,2.019,2.389,2.6468,0.338815,1.231852,1.395753,134,236,180.228509,177.714286,15.680269,245.870846,0.087002,19,0.547227,3.453078,12.178403,180.228509,8.605595,0.868905,1.40638,0.047748,0.10097,0.163426,147,159,159,166,172,172,178,178,185,185,191,191,204,210,223,37.358769
22,30,22_30_PSME,401683.6481,5277777.107,209.261403,34.733336,20.840001,4.711069,4.711069,0,244,120,50,0.45,0.573966,75.498464,0,401683.985,5277777.194,401683.8175,5277777.429,-32767,34.94184,20.965104,4.711069,4.711069,0,244,120,50,0.45,0.472544,144.462322,0,401683.985,5277777.194,-0.169354,-0.321626,-2.04E-07,-1.78E-07,0.363488736,2.70412877734446e-07,22,T3,2021,22_D_Alt-2_EVDP_6,PSME,45,Y,16.9,179,0,0,NA,NA,NA,NA,401683.6481,5277777.107,34.16147069,29.44417985,3.30968759953976e-07,5.02914190292358e-08,3.34767900034407e-07,0.169354331,0.32162605,0.363488935,0.208504,401683.7328,5277777.268,209.261403,34.837588,401683.985,5277777.194,244.098991,4.711069,H:\T3_DroneLidar\Da\Plots20_21_22\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_22_Tree_30.las,Plot_22_Tree_30,5105,4451,646,8,0,0,0,0,0,0,0,0,3,0.912757,0.095238,0.668633,0.44707,0.732542,0.911,0.682557,2.704981,0.552565,0.462,0.673762,0.912757,0.374896,0.060355,0.025693,0.410729,0.160993,0.068535,0.014,0.06,0.114,0.27,0.383,0.47,0.619,0.769,1.0074,1.205,1.294,1.5602,1.8454,2.202,2.6218,0.304252,1.131419,1.298301,140,236,182.057982,184.190476,13.740406,188.798753,0.075473,13,0.80351,4.109979,10.396969,182.057982,7.342722,1.006828,1.43162,0.040332,0.137119,0.194971,153,166,166,172,172,172,178,178,185,185,185,191,198,210,223,33.778317
22,34,22_34_TSHE,401676.2265,5277780.736,206.413224,30.787802,18.472682,3.616445,3.616445,0,244,120,50,0.299,0.068661,206.565051,0,401676.21,5277780.703,401676.2265,5277780.736,-32767,30.788023,18.472814,3.616445,3.616445,0,244,120,50,0.299,0.167522,351.374817,0,401676.213,5277780.825,0,0,-0.002999867,-0.121999942,0,0.122036818,22,T3,2021,22_D_Alt-2_EVDP_6,TSHE,29.9,Y,14.5,209,0,0,NA,NA,NA,NA,401676.3235,5277781.322,27.84867178,22.60278329,-0.096960507,-0.58681425,0.594770799,-0.096960507,-0.58681425,0.594770799,0.000221,401676.2265,5277780.736,206.413224,30.7879125,401676.2115,5277780.764,237.2011365,3.616445,H:\T3_DroneLidar\Da\Plots20_21_22\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_22_Tree_34.las,Plot_22_Tree_34,3926,3509,411,6,0,0,0,0,0,0,0,0,3,0.980423,0.904762,0.690057,0.476178,0.703835,0.9175,0.81799,3.099919,0.549362,0.458,0.460238,0.980423,0.382562,0.06745,0.039897,0.3902,0.17631,0.104288,0.014,0.0875,0.1785,0.366,0.44325,0.514,0.688,0.884,1.029,1.253,1.36075,1.507,2.008,2.3985,2.86075,0.326808,1.198869,1.377065,140,236,183.542537,184.190476,12.64168,159.812075,0.068876,13,-0.012829,3.467722,9.975832,183.542537,6.975763,-0.149507,0.960928,0.038006,-0.021432,0.137752,153,159,166,172,178,178,178,185,185,191,191,191,198,204,217,33.245784
